utt_id,session,speaker_id,emotion_angry,emotion_happy,emotion_neutral,emotion_sad,arousal,valence,pitch_mean,pitch_std,energy_mean,energy_std,speech_ratio,speaking_rate,pause_count,pause_ratio,duration
Ses01F_script02_2_M020,1,Ses01_M,0.014233321882784367,0.08275201171636581,0.8876737952232361,0.01534095499664545,-0.10902316868305206,0.07819056510925293,116.74493322076805,37.01532807116018,0.014876298606395721,0.016286320984363556,0.44692737430167595,1.2264429868266884,4.0,0.553072625698324,5.7075625
Ses01F_script02_2_M021,1,Ses01_M,0.008897204883396626,0.061044249683618546,0.46079903841018677,0.4692595303058624,-0.34843361377716064,-0.1131596714258194,83.24540770635147,33.48659094355064,0.003614062676206231,0.0023044520057737827,0.9937106918238994,2.3588382721509658,1.0,0.0062893081761006275,5.08725
Ses01F_script02_2_M022,1,Ses01_M,0.01273367926478386,0.10491251200437546,0.4625576138496399,0.41979625821113586,-0.27136313915252686,-0.09513390809297562,97.84518089979066,33.12148073427842,0.00655621662735939,0.006637083366513252,0.375,0.7459468279776682,5.0,0.625,5.3623125
Ses01F_script02_2_M023,1,Ses01_M,0.007487303577363491,0.057861603796482086,0.9103106260299683,0.024340540170669556,-0.22033634781837463,0.08277487754821777,122.33525952569248,44.51364708886238,0.010725715197622776,0.012800509110093117,0.34408602150537637,1.013534914166262,2.0,0.6559139784946236,2.9599375
Ses01F_script02_2_M024,1,Ses01_M,0.017841046676039696,0.16683867573738098,0.7983729243278503,0.01694743148982525,-0.10043614357709885,0.18570518493652344,182.96048072696078,39.19934080764424,0.01106861513108015,0.009583527222275734,0.5862068965517241,1.6394002527408722,3.0,0.4137931034482759,1.8299375
Ses01F_script02_2_M025,1,Ses01_M,0.008390192873775959,0.032677195966243744,0.9206295609474182,0.03830306604504585,-0.3096521198749542,0.026011360809206963,183.59080708678428,28.78840701445551,0.008906707167625427,0.008953861892223358,0.4791666666666667,1.3159518032652053,3.0,0.5208333333333333,1.5198125
Ses01F_script02_2_M026,1,Ses01_M,0.011831576004624367,0.09118065983057022,0.47057029604911804,0.4264174699783325,-0.2848259210586548,-0.09662487357854843,139.18423365776425,46.52465596769145,0.009728528559207916,0.00713312765583396,0.608,2.004824108009899,4.0,0.392,3.990375
Ses01F_script02_2_M027,1,Ses01_M,0.003944392316043377,0.07804186642169952,0.27141711115837097,0.6465966105461121,-0.3132851719856262,-0.08739358186721802,81.31123354065967,23.176499583118222,0.00673565361648798,0.007290746551007032,0.41139240506329117,1.192591028237077,8.0,0.5886075949367089,5.0310625
Ses01F_script02_2_M028,1,Ses01_M,0.0021245148964226246,0.8529247045516968,0.13419665396213531,0.010754138231277466,0.009693626314401627,0.4521577060222626,109.83316636321776,41.374541282063504,0.009716575033962727,0.010718130506575108,0.3375,1.1743693881046169,2.0,0.6625,2.5545625
Ses01F_script02_2_M029,1,Ses01_M,0.4633614122867584,0.19887036085128784,0.2501753866672516,0.08759284764528275,0.06361408531665802,-0.04860381409525871,142.69980597439522,67.82512861350368,0.023285090923309326,0.023834599182009697,0.5328467153284672,1.8308076293186677,9.0,0.46715328467153283,8.7393125
Ses01F_script02_2_M030,1,Ses01_M,0.013000799342989922,0.03182024881243706,0.9492241740226746,0.005954896565526724,-0.06860312819480896,0.0613558255136013,171.59464452975575,39.014695687555,0.045392245054244995,0.03768272325396538,0.6073298429319371,1.8821700192820134,15.0,0.39267015706806285,12.2199375
Ses01F_script02_2_M031,1,Ses01_M,0.6008526086807251,0.21514838933944702,0.0888451412320137,0.09515386074781418,0.1497025489807129,-0.2842559218406677,157.82421810272558,33.13782505484345,0.05013550445437431,0.04592264071106911,0.6326086956521739,1.7006802721088436,16.0,0.3673913043478261,14.7
Ses01F_script02_2_M032,1,Ses01_M,0.9946523904800415,0.004360514227300882,0.0006232738378457725,0.00036380020901560783,0.31446075439453125,-0.5816279649734497,161.69928572065456,66.56908968813184,0.049027249217033386,0.0480646975338459,0.5301204819277109,1.8918791089249396,3.0,0.4698795180722891,2.642875
Ses01F_script02_2_M033,1,Ses01_M,0.013863145373761654,0.03627682104706764,0.8486074209213257,0.10125260055065155,-0.36911118030548096,-0.05707620456814766,122.57802698309325,39.97947179077393,0.007980195805430412,0.01120065338909626,0.37894736842105264,0.6611706853447386,3.0,0.6210526315789473,3.0249375
Ses01F_script02_2_M034,1,Ses01_M,0.019566908478736877,0.10405197739601135,0.6318824291229248,0.24449868500232697,-0.27872714400291443,0.01869046874344349,65.84829674009048,1.0824427811778323,0.003870929591357708,0.0031396523118019104,1.0,3.1088082901554404,0.0,0.0,1.93
Ses01F_script02_2_M035,1,Ses01_M,0.0029388046823441982,0.1470864713191986,0.16411374509334564,0.6858609914779663,-0.31167349219322205,-0.06087338551878929,1953.8605204787707,40.650451334451084,0.003933043219149113,0.0015677197370678186,0.990990990990991,2.5477707006369426,1.0,0.009009009009009028,3.5325
Ses01F_script02_2_M036,1,Ses01_M,0.0006651129806414247,0.0059149302542209625,0.017030945047736168,0.9763889908790588,-0.20124942064285278,-0.44731661677360535,70.7751444647297,5.872319163355269,0.00483910134062171,0.0028363517485558987,0.8734177215189873,2.7914163945866464,4.0,0.12658227848101267,2.5076875
Ses01F_script02_2_M037,1,Ses01_M,0.0009192756842821836,0.004665178246796131,0.01576244831085205,0.978653073310852,-0.1264486163854599,-0.4500865042209625,104.55666557074429,26.461054673275374,0.007732993923127651,0.0055977045558393,0.5164835164835165,1.3831258644536653,3.0,0.48351648351648346,2.892
Ses01F_script02_2_M038,1,Ses01_M,0.00127374695148319,0.00426936661824584,0.014897853136062622,0.979559063911438,-0.1405145525932312,-0.4965403974056244,130.16655175594025,45.61105548509707,0.011663456447422504,0.013886277563869953,0.40350877192982454,0.8277289187790998,2.0,0.5964912280701755,3.624375
Ses01F_script02_2_M039,1,Ses01_M,0.021774936467409134,0.268100768327713,0.571219801902771,0.13890446722507477,-0.18922927975654602,0.15120595693588257,94.74576771719067,33.504505004907806,0.005044512450695038,0.005273711867630482,0.7735849056603774,2.3854784002385476,4.0,0.2264150943396226,1.6768125
Ses01F_script02_2_M040,1,Ses01_M,0.00213901256211102,0.031024165451526642,0.08732516318559647,0.8795116543769836,-0.2952863276004791,-0.24084748327732086,101.71399666163987,31.435074178178066,0.0071948133409023285,0.006882227025926113,0.3915094339622642,1.0324578950764665,5.0,0.6084905660377358,6.7799375
Ses01F_script02_2_M041,1,Ses01_M,0.13869141042232513,0.26139962673187256,0.42125746607780457,0.17865140736103058,-0.05716252326965332,0.01788782700896263,144.46255609447277,42.75013219289342,0.012365676462650299,0.011143265292048454,0.5147058823529411,1.384023182388305,4.0,0.4852941176470589,4.3351875
Ses01F_script02_2_M042,1,Ses01_M,0.003691471414640546,0.9513478875160217,0.041660867631435394,0.003299785079434514,0.07147540152072906,0.43156737089157104,148.14268348952635,47.50667174570602,0.01844007521867752,0.01896882988512516,0.4626865671641791,1.1740706497013458,3.0,0.5373134328358209,4.2586875
Ses01F_script02_2_M043,1,Ses01_M,0.014273194596171379,0.5624186396598816,0.14143359661102295,0.2818745970726013,-0.1326148360967636,0.07445395737886429,70.13889629162163,5.484978167961091,0.003035396570339799,0.00044725759653374553,1.0,2.852431251949904,0.0,0.0,1.4023125
Ses01F_script02_2_M044,1,Ses01_M,0.004342027008533478,0.0755811259150505,0.23614312708377838,0.6839337348937988,-0.2245226502418518,-0.14872512221336365,113.37204145509224,22.076400779417376,0.01877828687429428,0.015044358558952808,0.57,1.5743382859391912,3.0,0.43000000000000005,3.1759375
Ses01F_script02_2_M045,1,Ses01_M,0.012476414442062378,0.07962141185998917,0.8569523692131042,0.050949838012456894,-0.26214322447776794,0.0863875076174736,99.22187516258566,19.458041050488763,0.009443472139537334,0.007717505097389221,0.5652173913043478,1.8181818181818181,2.0,0.4347826086956522,2.2
Ses01F_script02_2_M046,1,Ses01_M,0.009878549724817276,0.2311827838420868,0.13777923583984375,0.6211593747138977,-0.1771380603313446,-0.02671787701547146,65.40639132514967,1.4210854715202004e-14,0.0033168320078402758,0.0010483466321602464,1.0,3.1742882650530704,0.0,0.0,1.8901875
Ses01F_script02_2_M047,1,Ses01_M,0.0014773124130442739,0.017959289252758026,0.04693150147795677,0.9336318969726562,-0.3453848361968994,-0.35448697209358215,91.54209509630284,32.345899313966726,0.006587150041013956,0.0071489764377474785,0.3007518796992481,0.7084557141381194,4.0,0.6992481203007519,4.2345625
Ses01F_script02_2_M048,1,Ses01_M,0.009430527687072754,0.7882297039031982,0.10139231383800507,0.10094746202230453,0.015245960094034672,0.297254353761673,71.21858313059411,6.646308979914148,0.0033466191962361336,0.0009956074645742774,1.0,2.857142857142857,0.0,0.0,7.0
Ses01F_script02_2_M049,1,Ses01_M,0.007403900381177664,0.22933709621429443,0.0961356982588768,0.6671233177185059,-0.1623934507369995,-0.034317001700401306,72.34767923335603,5.473031859653945,0.0029752212576568127,0.0006899182917550206,1.0,3.2186682760008045,0.0,0.0,2.4855
Ses01M_script02_1_F000,1,Ses01_F,0.2531604766845703,0.019426440820097923,0.7044892311096191,0.022923845797777176,-0.1902696043252945,-0.07202114164829254,108.36763667915325,51.80587284336255,0.011249594390392303,0.012383253313601017,0.3898305084745763,1.076969676572544,2.0,0.6101694915254237,1.8570625
Ses01M_script02_1_F001,1,Ses01_F,0.027456117793917656,0.5776847004890442,0.3509599566459656,0.04389923810958862,0.06058283895254135,0.5167760252952576,116.25605729468582,44.16413171591451,0.011661113239824772,0.015673959627747536,0.4,1.1560693641618498,2.0,0.6,1.73
Ses01M_script02_1_F002,1,Ses01_F,0.03721979260444641,0.0485801063477993,0.906589150428772,0.007610906846821308,-0.18585684895515442,0.07887834310531616,139.42004985610038,103.11572118286917,0.019988663494586945,0.02368825487792492,0.41935483870967744,1.5228426395939088,2.0,0.5806451612903225,1.97
Ses01M_script02_1_F003,1,Ses01_F,0.03321291506290436,0.12307541072368622,0.8321612477302551,0.01155042927712202,-0.055624254047870636,0.08285245299339294,158.95486154897858,93.39787874403171,0.028217129409313202,0.030349642038345337,0.46987951807228917,1.8868369537017382,3.0,0.5301204819277108,2.6499375
Ses01M_script02_1_F004,1,Ses01_F,0.06989692151546478,0.6280313730239868,0.2880425751209259,0.014029153622686863,0.02750890515744686,0.2314758598804474,218.34862528899293,87.51763828725126,0.058127511292696,0.04586265608668327,0.6590909090909091,2.5,3.0,0.34090909090909094,2.8
Ses01M_script02_1_F005,1,Ses01_F,0.8965213894844055,0.012150878086686134,0.08882913738489151,0.0024986311327666044,-0.0335339792072773,-0.279472291469574,251.22140659021693,57.49986519137785,0.06812829524278641,0.05012817680835724,0.7346938775510204,2.345447034208878,7.0,0.26530612244897955,4.6899375
Ses01M_script02_1_F006,1,Ses01_F,0.023837246000766754,0.2136000245809555,0.3021353781223297,0.46042734384536743,-0.19683486223220825,0.050688572227954865,163.27288066094727,63.78930629589374,0.008587038144469261,0.009184429422020912,0.5,1.6273944736395998,3.0,0.5,1.8434375
Ses01M_script02_1_F007,1,Ses01_F,0.024699071422219276,0.04062347859144211,0.7024238705635071,0.23225350677967072,-0.3566303551197052,-0.09526686370372772,191.95302435376067,20.640774278914975,0.009606766514480114,0.004688230808824301,0.7804878048780488,2.34375,3.0,0.2195121951219512,1.28
Ses01M_script02_1_F008,1,Ses01_F,0.00905571784824133,0.05576912313699722,0.2560938000679016,0.679081380367279,-0.31512150168418884,-0.1195707842707634,151.986132422609,54.01072859702114,0.0055447411723434925,0.003605951787903905,1.0,1.7191977077363896,0.0,0.0,1.745
Ses01M_script02_1_F009,1,Ses01_F,0.025159284472465515,0.1100858524441719,0.7220647931098938,0.14269006252288818,-0.2451639622449875,0.05445276200771332,170.24024906683974,43.20133645018832,0.018765274435281754,0.01670513115823269,0.5972222222222222,1.3157894736842106,3.0,0.4027777777777778,2.28
Ses01M_script02_1_F010,1,Ses01_F,0.013464843854308128,0.08492821455001831,0.4565834105014801,0.44502347707748413,-0.29425784945487976,-0.05624314397573471,172.13372197803812,33.09397086270857,0.008828810416162014,0.006466492544859648,0.5901639344262295,1.5604174116576184,3.0,0.4098360655737705,1.9225625
Ses01M_script02_1_F011,1,Ses01_F,0.9922837615013123,0.0038164041470736265,0.0033016966190189123,0.0005981183494441211,0.12795723974704742,-0.5083837509155273,213.2931119976229,95.52920394639764,0.02679833211004734,0.024609055370092392,0.6404494382022472,2.469190237880024,3.0,0.3595505617977528,2.8349375
Ses01M_script02_1_F012,1,Ses01_F,0.006701038219034672,0.01162070780992508,0.9785552620887756,0.003123037749901414,-0.08296830952167511,0.04746007174253464,273.1411266290303,119.59905755872366,0.030247937887907028,0.03191032633185387,0.5147058823529411,1.8592220317810766,3.0,0.4852941176470589,2.1514375
Ses01M_script02_1_F013,1,Ses01_F,0.09801191836595535,0.0808483436703682,0.8152614831924438,0.005878167226910591,-0.10247281938791275,0.10944358259439468,177.02988034586178,132.63929871423844,0.0279384758323431,0.038151055574417114,0.34782608695652173,1.3699021090784553,2.0,0.6521739130434783,2.1899375
Ses01M_script02_1_F014,1,Ses01_F,0.9143164157867432,0.00948046799749136,0.07084861397743225,0.005354492925107479,-0.011973273009061813,-0.35831573605537415,364.9473511213574,53.559711893067224,0.0371098630130291,0.054376330226659775,0.3611111111111111,0.8695652173913044,3.0,0.6388888888888888,2.3
Ses01M_script02_1_F015,1,Ses01_F,0.09710808098316193,0.02534385398030281,0.8664460778236389,0.011102032847702503,-0.25020113587379456,-0.04062720015645027,147.141735510302,78.51925207580665,0.014541510492563248,0.013425285927951336,0.4520547945205479,1.7167381974248928,2.0,0.547945205479452,2.33
Ses01M_script02_1_F016,1,Ses01_F,0.950847864151001,0.008847852237522602,0.03403635695576668,0.006267900578677654,0.03603794798254967,-0.45384979248046875,113.81646182233321,72.8437652420656,0.009586170315742493,0.010215158574283123,0.42990654205607476,1.1730420278964058,5.0,0.5700934579439252,3.4099375
Ses01M_script02_1_F017,1,Ses01_F,0.006932079326361418,0.2603044807910919,0.2059030830860138,0.5268603563308716,-0.17684508860111237,0.0555717796087265,304.531090840171,148.48527414044483,0.06290038675069809,0.05660320073366165,0.6205673758865248,1.6650363186046997,10.0,0.3794326241134752,9.0088125
Ses01M_script02_1_F018,1,Ses01_F,0.01825723424553871,0.9765620827674866,0.003899178234860301,0.00128144898917526,0.330696165561676,0.5566828846931458,231.4798479342661,100.8342583378599,0.03988780081272125,0.04277893155813217,0.5688622754491018,1.594746716697936,8.0,0.43113772455089816,10.66
Ses01M_script02_1_F019,1,Ses01_F,0.34553927183151245,0.02497747913002968,0.6036481261253357,0.025835061445832253,-0.21263505518436432,-0.11609996110200882,137.79842297839352,28.959471988395705,0.024162961170077324,0.02951546385884285,0.4057971014492754,1.3629394059855755,3.0,0.5942028985507246,2.201125
Ses01M_script02_1_F020,1,Ses01_F,0.2525961399078369,0.07114969193935394,0.6460829377174377,0.030171189457178116,-0.08254346996545792,-0.08578339964151382,186.00049502038743,45.04560777094037,0.017268560826778412,0.02023862861096859,0.36764705882352944,0.46221400508435406,2.0,0.6323529411764706,2.1635
Ses01M_script02_1_F021,1,Ses01_F,0.2561952471733093,0.23273839056491852,0.44406333565711975,0.067003034055233,-0.09410275518894196,-0.08159028738737106,164.8199263315005,105.06933191806233,0.026596400886774063,0.043069638311862946,0.2978723404255319,0.6666666666666666,2.0,0.7021276595744681,1.5
Ses01M_script02_1_F022,1,Ses01_F,0.006120054051280022,0.010740664787590504,0.9800265431404114,0.0031127645634114742,-0.08028759062290192,0.046235937625169754,170.58405030296072,50.330609307910606,0.034623194485902786,0.03727049008011818,0.5799086757990868,1.855775879374568,18.0,0.4200913242009132,14.0103125
Ses01M_script02_1_F023,1,Ses01_F,0.007513459771871567,0.014753119088709354,0.9740138053894043,0.0037195952609181404,-0.08166857063770294,0.05113843455910683,221.05871866541955,27.666673415432957,0.04829319939017296,0.03698204830288887,0.6,1.3575044543114907,3.0,0.4,2.2099375
Ses01M_script02_1_F024,1,Ses01_F,0.044494327157735825,0.0856359675526619,0.5311379432678223,0.3387317657470703,-0.25903749465942383,-0.09499377757310867,144.35662293541242,54.07719663322265,0.009280688129365444,0.011941301636397839,0.2736842105263158,0.9901194331566245,2.0,0.7263157894736842,3.0299375
Ses01M_script02_1_M000,1,Ses01_M,0.011867168359458447,0.9841437339782715,0.0029059676453471184,0.0010830722749233246,0.30798718333244324,0.5955605506896973,143.18580465504027,61.22142604703375,0.023786142468452454,0.030762655660510063,0.5093167701863354,1.35890996008202,3.0,0.49068322981366463,5.1511875
Ses01M_script02_1_M001,1,Ses01_M,0.007814818993210793,0.9834316372871399,0.00796997919678688,0.0007836402510292828,0.18555136024951935,0.46696361899375916,162.42851020310977,62.98650287089278,0.030406327918171883,0.029459768906235695,0.5531914893617021,1.5830117840646953,9.0,0.44680851063829785,12.0024375
Ses01M_script02_1_M002,1,Ses01_M,0.9757663011550903,0.01572105661034584,0.007102642673999071,0.0014100304106250405,0.17929016053676605,-0.43647077679634094,152.528448078193,109.73321894534622,0.0456114299595356,0.06834103167057037,0.35064935064935066,1.0147133434804667,5.0,0.6493506493506493,4.9275
Ses01M_script02_1_M003,1,Ses01_M,0.0027019705157727003,0.043337080627679825,0.06040763109922409,0.8935533165931702,-0.2570990025997162,-0.2628467381000519,123.78191350489107,48.69629649846954,0.017478466033935547,0.01966555416584015,0.4830508474576271,1.06303463167511,4.0,0.5169491525423728,3.7628125
Ses01M_script02_1_M004,1,Ses01_M,0.03252023085951805,0.8067470192909241,0.1484968662261963,0.012235813774168491,0.03242433816194534,0.26654064655303955,101.66474133563555,50.478231067031,0.025655530393123627,0.03168747201561928,0.4758842443729904,1.612608583361155,7.0,0.5241157556270096,9.9218125
Ses01M_script02_1_M005,1,Ses01_M,0.0319000706076622,0.9391492605209351,0.020331401377916336,0.008619231171905994,0.447257399559021,0.6534960269927979,136.08028952837822,79.56232856033877,0.042294640094041824,0.06617321819067001,0.39880952380952384,0.9308820107051431,8.0,0.6011904761904762,10.7425
Ses01M_script02_1_M006,1,Ses01_M,0.02632058784365654,0.1652618795633316,0.79499751329422,0.013420036993920803,-0.05233776941895485,0.10503071546554565,93.13383625691297,35.88518254659355,0.014989076182246208,0.020108278840780258,0.44623655913978494,1.3479359730412805,5.0,0.553763440860215,5.935
Ses01M_script02_1_M007,1,Ses01_M,0.011921371333301067,0.5029705762863159,0.40108418464660645,0.08402387797832489,-0.09226278215646744,0.21655334532260895,175.7782733610161,78.49221435148715,0.03833097219467163,0.03349094092845917,0.5833333333333334,1.429422275163788,4.0,0.41666666666666663,4.1975
Ses01M_script02_1_M008,1,Ses01_M,0.11760774999856949,0.05259513854980469,0.7449232339859009,0.08487392961978912,-0.23594942688941956,-0.02704017236828804,102.1656321191088,65.14501079279574,0.009589961729943752,0.012677100487053394,0.25862068965517243,0.5405405405405405,2.0,0.7413793103448276,1.85
Ses01M_script02_1_M009,1,Ses01_M,0.023912610486149788,0.4247039258480072,0.5371819138526917,0.014201571233570576,0.006439207587391138,0.22089670598506927,188.63540469609407,98.68949954484054,0.031172843649983406,0.02524130791425705,0.6101694915254238,3.2085561497326203,4.0,0.38983050847457623,1.87
Ses01M_script02_1_M010,1,Ses01_M,0.007046093232929707,0.009971252642571926,0.9796420335769653,0.0033406075090169907,-0.0771380066871643,0.03810731694102287,120.08420641189045,37.21930795098483,0.02613346464931965,0.025056809186935425,0.5794392523364486,2.0468023282376486,8.0,0.42056074766355145,6.8399375
Ses01M_script02_1_M011,1,Ses01_M,0.09818970412015915,0.5857751369476318,0.09917835146188736,0.21685682237148285,0.19016771018505096,0.03932402655482292,97.78074339046057,56.625997917514766,0.008491680957376957,0.009332128800451756,0.4049079754601227,0.9613304813862386,4.0,0.5950920245398773,5.201125
Ses01M_script02_1_M012,1,Ses01_M,0.012048907577991486,0.02416018769145012,0.9580564498901367,0.0057343728840351105,-0.07024619728326797,0.050525058060884476,141.95743458405752,80.24646397217651,0.024289570748806,0.025958416983485222,0.49624060150375937,1.411764705882353,8.0,0.5037593984962406,8.5
Ses01M_script02_1_M013,1,Ses01_M,0.00995769165456295,0.01636308804154396,0.9687673449516296,0.004911899566650391,-0.07317495346069336,0.04286767542362213,130.49685437085196,62.09954398676317,0.01866341009736061,0.023984650149941444,0.37168141592920356,0.969831318624225,5.0,0.6283185840707964,7.21775
Ses01M_script02_1_M014,1,Ses01_M,0.012724977917969227,0.26657402515411377,0.69245845079422,0.028242550790309906,-0.08846165984869003,0.12882040441036224,113.14136114225757,44.26639756342999,0.017779408022761345,0.01775282993912697,0.5504587155963303,1.9517865663984157,22.0,0.4495412844036697,17.4199375
Ses01M_script02_1_M015,1,Ses01_M,0.0195903480052948,0.058259882032871246,0.9136438965797424,0.008505857549607754,-0.08909973502159119,0.07592187821865082,123.109665964026,52.79514549741048,0.022354930639266968,0.02320372872054577,0.49038461538461536,1.2032336905433352,3.0,0.5096153846153846,3.324375
Ses01M_script02_1_M016,1,Ses01_M,0.010281365364789963,0.9464473724365234,0.019500210881233215,0.023771019652485847,0.22404435276985168,0.5494104623794556,190.79305725349337,35.83506271725702,0.06496162712574005,0.047921329736709595,0.6454545454545455,1.9886716738578454,5.0,0.3545454545454545,3.5199375
Ses01M_script02_1_M017,1,Ses01_M,0.5096809267997742,0.4741054177284241,0.00924612209200859,0.006967475637793541,0.4834918975830078,-0.008369231596589088,129.17467268441098,54.08182234642307,0.03445618972182274,0.03303808718919754,0.5467625899280576,2.036227887837781,3.0,0.4532374100719424,4.4199375
Ses01M_script02_1_M018,1,Ses01_M,0.022542299702763557,0.4461056590080261,0.48685911297798157,0.0444929338991642,-0.023151420056819916,0.1669027954339981,146.51590948646466,75.00770014109197,0.029428549110889435,0.021244550123810768,0.6931818181818182,1.7793594306049823,2.0,0.30681818181818177,2.81
Ses01M_script02_1_M019,1,Ses01_M,0.004652169533073902,0.9810875058174133,0.009714599698781967,0.004545802716165781,0.14145351946353912,0.5652798414230347,125.58712027589037,26.24078182926028,0.02639756165444851,0.018459388986229897,0.7184466019417476,2.427967146569548,4.0,0.2815533980582524,3.2949375
Ses01M_script02_1_M020,1,Ses01_M,0.11721418052911758,0.08796737343072891,0.7124636173248291,0.08235475420951843,-0.17217203974723816,-0.06636033207178116,174.20288929355738,58.26305011389996,0.03367362543940544,0.027541514486074448,0.6483516483516484,2.7757297133191656,4.0,0.3516483516483516,2.882125
Ses01M_script02_1_M021,1,Ses01_M,0.011792154051363468,0.6996701955795288,0.2706114649772644,0.0179261714220047,0.003849779488518834,0.3080824613571167,187.72651612414091,92.90698963772348,0.03357069194316864,0.026448028162121773,0.5973451327433629,1.9444444444444444,4.0,0.40265486725663713,7.2
Ses01M_script02_1_M022,1,Ses01_M,0.013355271890759468,0.5284702181816101,0.44484877586364746,0.013325627893209457,-0.0041029020212590694,0.25404858589172363,69.12896179671307,5.885262282397839,0.012408407405018806,0.01891639083623886,0.24528301886792453,0.5925925925925926,2.0,0.7547169811320755,1.6875
Ses01M_script02_1_M023,1,Ses01_M,0.007118922658264637,0.012796971015632153,0.9766830801963806,0.00340100284665823,-0.08027928322553635,0.04921139404177666,153.1175341218192,100.41101071298385,0.02315014973282814,0.03176424652338028,0.4,1.4022787028922,4.0,0.6,2.8525
Ses01M_script02_1_M024,1,Ses01_M,0.6475914120674133,0.09704429656267166,0.2196694314479828,0.03569483757019043,0.03359457477927208,-0.0961768701672554,168.31066393263424,61.02015462198832,0.04677658900618553,0.03469111770391464,0.6745098039215687,2.0884520884520885,8.0,0.3254901960784313,8.14
Ses01M_script02_1_M025,1,Ses01_M,0.040067341178655624,0.08016546815633774,0.867388129234314,0.012379001826047897,-0.11078140139579773,0.0682724192738533,125.19293618273889,64.45077245420494,0.020387349650263786,0.023546984419226646,0.43548387096774194,1.5209125475285172,2.0,0.564516129032258,1.9725
Ses01M_script02_1_M026,1,Ses01_M,0.022645331919193268,0.7689387202262878,0.1916714906692505,0.016744514927268028,0.047337062656879425,0.3353155553340912,68.39676463509181,4.423163540060026,0.014506956562399864,0.018959788605570793,0.3103448275862069,1.0869934440707905,2.0,0.6896551724137931,1.8399375
Ses01M_script02_1_M027,1,Ses01_M,0.014709299430251122,0.15180931985378265,0.8217049837112427,0.01177639327943325,-0.070009246468544,0.13315168023109436,112.61659762821768,55.02931620974886,0.020005054771900177,0.025085989385843277,0.41420118343195267,1.111111111111111,5.0,0.5857988165680473,5.4
Ses01M_script02_1_M028,1,Ses01_M,0.05371728166937828,0.2410215139389038,0.6947756409645081,0.010485513135790825,-0.044108614325523376,0.14408206939697266,138.3114963556101,61.03037016390066,0.036097005009651184,0.035165246576070786,0.5537459283387622,1.8362896746961834,9.0,0.44625407166123776,9.802375
Ses01M_script02_1_M029,1,Ses01_M,0.06550417840480804,0.6660441756248474,0.25866934657096863,0.009782315231859684,0.15067064762115479,0.19789086282253265,135.9533864820382,48.616634777432466,0.039034437388181686,0.03745272010564804,0.5826086956521739,1.766491857576594,18.0,0.4173913043478261,14.7184375
Ses01M_script02_1_M030,1,Ses01_M,0.07128626853227615,0.5124288201332092,0.39735621213912964,0.018928755074739456,-0.03845920041203499,0.23928283154964447,122.65503719489816,56.6105440332459,0.015056788921356201,0.020708825439214706,0.4117647058823529,0.625,2.0,0.5882352941176471,1.6
Ses01M_script02_1_M031,1,Ses01_M,0.01854991354048252,0.055869054049253464,0.9142791628837585,0.011301937513053417,-0.07449227571487427,0.059176407754421234,146.68747606869744,46.06507075391,0.03922848403453827,0.03426520153880119,0.6504065040650406,2.161474888747616,16.0,0.34959349593495936,15.73
Ses01M_script02_1_M032,1,Ses01_M,0.010820440948009491,0.7927188277244568,0.18740937113761902,0.009051320143043995,0.06962155550718307,0.28745386004447937,150.6659290953334,56.32354656277201,0.030825437977910042,0.028566496446728706,0.6007905138339921,1.9795855242808538,9.0,0.39920948616600793,8.0825
Ses01M_script02_1_M033,1,Ses01_M,0.06676590442657471,0.019504833966493607,0.9045127034187317,0.00921652652323246,-0.24657049775123596,0.03714919835329056,88.31260765661015,37.61598809429154,0.01097959652543068,0.01608888991177082,0.24561403508771928,0.553250345781466,2.0,0.7543859649122807,1.8075
Ses01M_script02_1_M034,1,Ses01_M,0.01804248057305813,0.11856411397457123,0.5094350576400757,0.353958398103714,-0.2673618495464325,-0.005404259543865919,83.3557455133942,36.1591971483769,0.005662862677127123,0.005692463833838701,0.9387755102040817,2.884673170536269,6.0,0.061224489795918324,3.1199375
Ses01M_script02_1_M035,1,Ses01_M,0.0036744335666298866,0.07128533720970154,0.1914093941450119,0.7336308360099792,-0.19699320197105408,-0.1358494758605957,159.61490270189276,60.62161970175349,0.036080487072467804,0.033083997666835785,0.592274678111588,1.7467395594521284,5.0,0.40772532188841204,7.4424375
Ses01M_script02_1_M036,1,Ses01_M,0.008311966434121132,0.9131791591644287,0.06845580041408539,0.010053045116364956,0.03103712946176529,0.3763807713985443,151.51659865737722,36.64860078601516,0.036986492574214935,0.02629384770989418,0.7211155378486056,2.247191011235955,12.0,0.2788844621513944,8.01
Ses01M_script02_1_M037,1,Ses01_M,0.009947214275598526,0.016031431034207344,0.9694985151290894,0.004522948991507292,-0.07668700814247131,0.04294551536440849,103.22998029902273,45.69681909158051,0.017286891117691994,0.017382482066750526,0.5,0.8955558043210567,3.0,0.5,2.23325
Ses01M_script02_1_M038,1,Ses01_M,0.9191416501998901,0.011147727258503437,0.06726418435573578,0.002446442376822233,-0.007791780401021242,-0.31905555725097656,145.6118397624754,55.078615704105104,0.03092733398079872,0.026571597903966904,0.6643835616438356,2.1413276231263385,6.0,0.3356164383561644,4.67
